dt,date,pressure,wind_speed,wind_gust
1709942400,2024-03-09 00:00:00+00:00,1010.2,4.4598203,7.0
1709946000,2024-03-09 01:00:00+00:00,1010.2,4.4922156,6.4
1709949600,2024-03-09 02:00:00+00:00,1011.1,4.90408,6.9
1709953200,2024-03-09 03:00:00+00:00,1011.9,4.104875,6.7
1709956800,2024-03-09 04:00:00+00:00,1011.8,4.3011627,5.9
1709960400,2024-03-09 05:00:00+00:00,1010.8,4.7885275,6.4
1709964000,2024-03-09 06:00:00+00:00,1009.8,5.4708314,7.1
1709967600,2024-03-09 07:00:00+00:00,1008.7,6.4884515,8.4
1709971200,2024-03-09 08:00:00+00:00,1007.8,6.5924196,8.8
1709974800,2024-03-09 09:00:00+00:00,1007.5,5.9615436,8.6
1709978400,2024-03-09 10:00:00+00:00,1007.8,5.830952,7.9000006
1709982000,2024-03-09 11:00:00+00:00,1009.1,4.1146083,7.7
1709985600,2024-03-09 12:00:00+00:00,1009.9,3.3136082,5.8000007
1709989200,2024-03-09 13:00:00+00:00,1010.1,4.4687805,6.5
1709992800,2024-03-09 14:00:00+00:00,1010.7,4.002499,6.6
1709996400,2024-03-09 15:00:00+00:00,1011.9,2.236068,5.4
1710000000,2024-03-09 16:00:00+00:00,1012.2,4.3011627,5.9999995
1710003600,2024-03-09 17:00:00+00:00,1012.3,3.9293766,6.7
1710007200,2024-03-09 18:00:00+00:00,1012.1,2.9068882,5.7
1710010800,2024-03-09 19:00:00+00:00,1011.2,4.404543,6.7
1710014400,2024-03-09 20:00:00+00:00,1010.6,3.4885528,6.4
1710018000,2024-03-09 21:00:00+00:00,1010.2,2.3,5.3
1710021600,2024-03-09 22:00:00+00:00,1010.4,0.92195445,3.9
1710025200,2024-03-09 23:00:00+00:00,1010.5,0.1,2.3
1710028800,2024-03-10 00:00:00+00:00,1011.0,0.44721362,1.6
1710032400,2024-03-10 01:00:00+00:00,1011.5,3.3286633,4.7
1710036000,2024-03-10 02:00:00+00:00,1012.1,3.482815,4.8
1710039600,2024-03-10 03:00:00+00:00,1012.8,4.244997,5.8000007
1710043200,2024-03-10 04:00:00+00:00,1013.1,4.140048,5.8000007
1710046800,2024-03-10 05:00:00+00:00,1012.4,4.1340055,5.6
1710050400,2024-03-10 06:00:00+00:00,1011.7,3.9051251,5.6
1710054000,2024-03-10 07:00:00+00:00,1010.3,4.1773195,5.5
1710057600,2024-03-10 08:00:00+00:00,1009.5,4.4553337,5.9999995
1710061200,2024-03-10 09:00:00+00:00,1009.2,4.0,5.9
1710064800,2024-03-10 10:00:00+00:00,1009.3,3.6619668,5.4
1710068400,2024-03-10 11:00:00+00:00,1009.9,3.6674242,5.0
1710072000,2024-03-10 12:00:00+00:00,1010.7,2.3706536,5.0
1710075600,2024-03-10 13:00:00+00:00,1011.3,2.236068,4.8
1710079200,2024-03-10 14:00:00+00:00,1012.1,2.0,3.2
1710082800,2024-03-10 15:00:00+00:00,1012.6,1.4764823,2.8
1710086400,2024-03-10 16:00:00+00:00,1012.9,2.505993,3.0999997
1710090000,2024-03-10 17:00:00+00:00,1012.9,3.9962482,5.6
1710093600,2024-03-10 18:00:00+00:00,1013.6,5.481788,6.3
1710097200,2024-03-10 19:00:00+00:00,1012.8,1.6278821,8.7
1710100800,2024-03-10 20:00:00+00:00,1012.2,1.6401219,2.9999998
1710104400,2024-03-10 21:00:00+00:00,1011.9,2.9698482,4.3
1710108000,2024-03-10 22:00:00+00:00,1011.6,2.6627054,4.6
1710111600,2024-03-10 23:00:00+00:00,1011.9,2.4596748,4.1
1710115200,2024-03-11 00:00:00+00:00,1012.5,2.34094,3.8
1710118800,2024-03-11 01:00:00+00:00,1013.3,1.9209373,3.5
1710122400,2024-03-11 02:00:00+00:00,1014.0,1.104536,2.9999998
1710126000,2024-03-11 03:00:00+00:00,1014.3,2.376973,3.2
1710129600,2024-03-11 04:00:00+00:00,1014.2,4.7010636,5.8000007
1710133200,2024-03-11 05:00:00+00:00,1013.3,5.859181,7.5
1710136800,2024-03-11 06:00:00+00:00,1012.3,5.60803,7.6
1710140400,2024-03-11 07:00:00+00:00,1011.2,5.700877,7.4
1710144000,2024-03-11 08:00:00+00:00,1010.1,5.5036354,7.4
1710147600,2024-03-11 09:00:00+00:00,1009.8,5.4708314,7.2
1710151200,2024-03-11 10:00:00+00:00,1009.7,5.060632,7.1
1710154800,2024-03-11 11:00:00+00:00,1010.0,4.7853947,6.6
1710158400,2024-03-11 12:00:00+00:00,1010.6,4.14367,6.3
1710162000,2024-03-11 13:00:00+00:00,1011.5,3.9357338,6.6
1710165600,2024-03-11 14:00:00+00:00,1012.3,2.418677,5.3
1710169200,2024-03-11 15:00:00+00:00,1013.0,0.53851646,3.5
1710172800,2024-03-11 16:00:00+00:00,1013.6,2.4698176,3.4
1710176400,2024-03-11 17:00:00+00:00,1013.4,3.5735137,4.9
1710180000,2024-03-11 18:00:00+00:00,1013.2,3.8470767,5.4
1710183600,2024-03-11 19:00:00+00:00,1012.2,3.6674242,5.4
1710187200,2024-03-11 20:00:00+00:00,1011.4,3.613862,5.2
1710190800,2024-03-11 21:00:00+00:00,1011.1,3.354102,5.1
1710194400,2024-03-11 22:00:00+00:00,1011.4,3.1622777,4.8
1710198000,2024-03-11 23:00:00+00:00,1011.6,3.008322,4.6
1710201600,2024-03-12 00:00:00+00:00,1012.1,2.7658637,4.3
1710205200,2024-03-12 01:00:00+00:00,1012.9,2.9410882,4.3
1710208800,2024-03-12 02:00:00+00:00,1013.9,2.5942245,4.3
1710212400,2024-03-12 03:00:00+00:00,1014.3,3.3970573,4.6
1710216000,2024-03-12 04:00:00+00:00,1014.3,4.080441,5.6
1710219600,2024-03-12 05:00:00+00:00,1013.7,4.428318,5.9999995
1710223200,2024-03-12 06:00:00+00:00,1013.0,4.148494,5.9999995
1710226800,2024-03-12 07:00:00+00:00,1011.8,4.8093657,6.3
1710230400,2024-03-12 08:00:00+00:00,1010.5,5.333854,7.1
1710234000,2024-03-12 09:00:00+00:00,1009.8,5.1419845,7.1
1710237600,2024-03-12 10:00:00+00:00,1009.6,5.0635953,6.8
1710241200,2024-03-12 11:00:00+00:00,1010.1,4.1303754,6.7
1710244800,2024-03-12 12:00:00+00:00,1011.0,3.992493,5.6
1710248400,2024-03-12 13:00:00+00:00,1012.0,3.7121422,5.2
1710252000,2024-03-12 14:00:00+00:00,1012.8,3.6124783,5.0
1710255600,2024-03-12 15:00:00+00:00,1013.2,3.4785054,4.9
1710259200,2024-03-12 16:00:00+00:00,1013.6,3.3970573,4.8
1710262800,2024-03-12 17:00:00+00:00,1013.7,3.9051251,5.2
1710266400,2024-03-12 18:00:00+00:00,1013.1,4.0199504,5.4
1710270000,2024-03-12 19:00:00+00:00,1012.2,4.1773195,5.7
1710273600,2024-03-12 20:00:00+00:00,1011.5,4.1,5.7
1710277200,2024-03-12 21:00:00+00:00,1011.1,3.9,5.7
1710280800,2024-03-12 22:00:00+00:00,1011.0,3.6674242,5.5
1710284400,2024-03-12 23:00:00+00:00,1011.2,2.751363,5.3
1710288000,2024-03-13 00:00:00+00:00,1011.8,2.0124612,4.2
1710291600,2024-03-13 01:00:00+00:00,1012.4,1.8601075,3.4
1710295200,2024-03-13 02:00:00+00:00,1013.2,1.7804494,3.0999997
1710298800,2024-03-13 03:00:00+00:00,1013.5,1.9798989,3.2
1710302400,2024-03-13 04:00:00+00:00,1013.6,1.56205,3.2
1710306000,2024-03-13 05:00:00+00:00,1013.3,1.4422206,2.7
1710309600,2024-03-13 06:00:00+00:00,1012.5,2.5,3.5
1710313200,2024-03-13 07:00:00+00:00,1011.2,3.4014704,4.6
1710316800,2024-03-13 08:00:00+00:00,1010.2,4.1303754,5.5
1710320400,2024-03-13 09:00:00+00:00,1009.8,4.560702,5.9999995
1710324000,2024-03-13 10:00:00+00:00,1009.8,4.3931766,6.1999993
1710327600,2024-03-13 11:00:00+00:00,1010.2,3.7215588,5.8000007
1710331200,2024-03-13 12:00:00+00:00,1010.5,2.886174,5.0
1710334800,2024-03-13 13:00:00+00:00,1011.2,2.745906,4.7
1710338400,2024-03-13 14:00:00+00:00,1012.0,2.0024984,3.8
1710342000,2024-03-13 15:00:00+00:00,1012.4,1.9313208,2.8
1710345600,2024-03-13 16:00:00+00:00,1012.5,3.7121422,4.7
1710349200,2024-03-13 17:00:00+00:00,1012.5,3.9051251,5.2
1710352800,2024-03-13 18:00:00+00:00,1012.2,4.101219,5.5
1710356400,2024-03-13 19:00:00+00:00,1011.8,4.2107005,5.7
1710360000,2024-03-13 20:00:00+00:00,1011.0,3.6687872,5.6
1710363600,2024-03-13 21:00:00+00:00,1010.6,3.6674242,5.1
1710367200,2024-03-13 22:00:00+00:00,1010.7,3.3421547,5.1
1710370800,2024-03-13 23:00:00+00:00,1011.1,2.607681,4.7
1710374400,2024-03-14 00:00:00+00:00,1011.6,2.408319,3.8
1710378000,2024-03-14 01:00:00+00:00,1012.7,3.0528674,4.5
1710381600,2024-03-14 02:00:00+00:00,1013.2,2.9529645,4.5
1710385200,2024-03-14 03:00:00+00:00,1013.6,3.3941126,4.7
1710388800,2024-03-14 04:00:00+00:00,1013.4,3.9824615,5.4
1710392400,2024-03-14 05:00:00+00:00,1012.6,4.2190046,5.7
1710396000,2024-03-14 06:00:00+00:00,1011.8,4.88467,6.4
1710399600,2024-03-14 07:00:00+00:00,1010.8,5.5081763,7.1
1710403200,2024-03-14 08:00:00+00:00,1010.1,5.6044626,7.3
1710406800,2024-03-14 09:00:00+00:00,1009.5,5.554278,7.3
1710410400,2024-03-14 10:00:00+00:00,1009.3,5.2201533,7.2
1710414000,2024-03-14 11:00:00+00:00,1009.8,4.8332186,6.7
1710417600,2024-03-14 12:00:00+00:00,1010.3,4.887739,6.3
1710421200,2024-03-14 13:00:00+00:00,1010.7,3.8948684,5.0
1710424800,2024-03-14 14:00:00+00:00,1011.2,4.172529,5.2
1710428400,2024-03-14 15:00:00+00:00,1011.7,4.6400433,5.8000007
1710432000,2024-03-14 16:00:00+00:00,1011.8,4.792703,6.1999993
1710435600,2024-03-14 17:00:00+00:00,1011.8,4.588028,6.1999993
1710439200,2024-03-14 18:00:00+00:00,1011.7,4.3011627,5.9999995
1710442800,2024-03-14 19:00:00+00:00,1011.8,3.8078866,5.7
1710446400,2024-03-14 20:00:00+00:00,1011.0,3.8483763,7.0
1710450000,2024-03-14 21:00:00+00:00,1010.6,4.4777226,6.6
1710453600,2024-03-14 22:00:00+00:00,1010.7,3.0232432,6.1
1710457200,2024-03-14 23:00:00+00:00,1010.9,3.860052,5.2
1710460800,2024-03-15 00:00:00+00:00,1011.3,3.8948684,5.6
1710464400,2024-03-15 01:00:00+00:00,1012.3,4.8270073,6.5
1710468000,2024-03-15 02:00:00+00:00,1013.0,4.4407206,6.5
1710471600,2024-03-15 03:00:00+00:00,1013.5,4.494441,6.1999993
1710475200,2024-03-15 04:00:00+00:00,1012.9,4.596738,6.3
1710478800,2024-03-15 05:00:00+00:00,1012.2,4.204759,6.1999993
1710482400,2024-03-15 06:00:00+00:00,1011.4,4.0112343,5.8000007
1710486000,2024-03-15 07:00:00+00:00,1010.5,4.00125,5.6
1710489600,2024-03-15 08:00:00+00:00,1009.7,3.9051251,5.5
1710493200,2024-03-15 09:00:00+00:00,1009.1,3.6124783,5.3
1710496800,2024-03-15 10:00:00+00:00,1008.8,3.4014704,5.0
1710500400,2024-03-15 11:00:00+00:00,1009.4,2.901724,4.7
1710504000,2024-03-15 12:00:00+00:00,1010.1,3.1016126,4.2
1710507600,2024-03-15 13:00:00+00:00,1010.3,3.436568,5.0
1710511200,2024-03-15 14:00:00+00:00,1010.8,2.828427,4.6
1710514800,2024-03-15 15:00:00+00:00,1011.5,4.244997,5.4
1710518400,2024-03-15 16:00:00+00:00,1012.0,5.1971145,6.7
1710522000,2024-03-15 17:00:00+00:00,1011.7,5.458938,7.1
1710525600,2024-03-15 18:00:00+00:00,1011.5,4.669047,7.1
1710529200,2024-03-15 19:00:00+00:00,1011.2,3.8078864,6.1999993
1710532800,2024-03-15 20:00:00+00:00,1010.8,4.0459857,5.5
1710536400,2024-03-15 21:00:00+00:00,1010.8,4.6400433,5.9
1710540000,2024-03-15 22:00:00+00:00,1011.7,4.3416586,7.6
1710543600,2024-03-15 23:00:00+00:00,1011.7,3.9824615,7.8
1710547200,2024-03-16 00:00:00+00:00,1012.3,3.577709,5.7
1710550800,2024-03-16 01:00:00+00:00,1012.8,5.280152,7.4
1710554400,2024-03-16 02:00:00+00:00,1013.4,4.522167,7.0
1710558000,2024-03-16 03:00:00+00:00,1014.0,4.304649,6.1999993
1710561600,2024-03-16 04:00:00+00:00,1013.6,4.0706263,5.8000007
1710565200,2024-03-16 05:00:00+00:00,1013.0,4.2755113,5.7
1710568800,2024-03-16 06:00:00+00:00,1012.3,5.048763,6.5
1710572400,2024-03-16 07:00:00+00:00,1011.2,5.2630787,7.0
1710576000,2024-03-16 08:00:00+00:00,1010.3,5.9135437,7.6
1710579600,2024-03-16 09:00:00+00:00,1009.8,5.249762,7.8
1710583200,2024-03-16 10:00:00+00:00,1010.1,4.90306,6.9
1710586800,2024-03-16 11:00:00+00:00,1010.7,3.1048348,6.5
1710590400,2024-03-16 12:00:00+00:00,1011.0,2.624881,4.3
1710594000,2024-03-16 13:00:00+00:00,1011.3,3.1622777,5.4
1710597600,2024-03-16 14:00:00+00:00,1012.2,3.088689,4.2
1710601200,2024-03-16 15:00:00+00:00,1012.4,5.458938,6.7
1710604800,2024-03-16 16:00:00+00:00,1012.6,5.724509,8.0
1710608400,2024-03-16 17:00:00+00:00,1012.5,4.753946,7.6
1710612000,2024-03-16 18:00:00+00:00,1012.0,4.6097717,6.5
1710615600,2024-03-16 19:00:00+00:00,1011.3,3.733631,6.3
1710619200,2024-03-16 20:00:00+00:00,1010.9,2.5317976,5.2
1710622800,2024-03-16 21:00:00+00:00,1010.8,2.2627418,3.9
1710626400,2024-03-16 22:00:00+00:00,1011.0,3.2649655,4.4
1710630000,2024-03-16 23:00:00+00:00,1011.3,3.7802117,5.1
1710633600,2024-03-17 00:00:00+00:00,1012.0,3.7443287,5.1
1710637200,2024-03-17 01:00:00+00:00,1012.8,3.5735137,4.9
1710640800,2024-03-17 02:00:00+00:00,1013.2,2.8442926,4.8
1710644400,2024-03-17 03:00:00+00:00,1013.4,2.5079873,4.1
1710648000,2024-03-17 04:00:00+00:00,1012.9,3.1112697,4.4
1710651600,2024-03-17 05:00:00+00:00,1011.8,3.0805843,4.5
1710655200,2024-03-17 06:00:00+00:00,1010.8,3.3120992,4.7
1710658800,2024-03-17 07:00:00+00:00,1009.9,3.224903,4.7
1710662400,2024-03-17 08:00:00+00:00,1009.1,3.4885528,4.7
1710666000,2024-03-17 09:00:00+00:00,1008.5,4.4418464,5.9
1710669600,2024-03-17 10:00:00+00:00,1008.8,4.4777226,6.1
1710673200,2024-03-17 11:00:00+00:00,1009.1,3.8013155,5.9999995
1710676800,2024-03-17 12:00:00+00:00,1009.8,2.863564,5.2
1710680400,2024-03-17 13:00:00+00:00,1009.9,2.8178008,5.7
1710684000,2024-03-17 14:00:00+00:00,1010.3,2.1260293,3.8
1710687600,2024-03-17 15:00:00+00:00,1010.8,1.118034,3.0999997
1710691200,2024-03-17 16:00:00+00:00,1011.0,1.2041595,2.0
1710694800,2024-03-17 17:00:00+00:00,1010.9,2.6476402,3.6
1710698400,2024-03-17 18:00:00+00:00,1010.3,2.8635643,4.1
1710702000,2024-03-17 19:00:00+00:00,1009.9,1.8027756,4.0
1710705600,2024-03-17 20:00:00+00:00,1009.6,1.5132746,2.8
1710709200,2024-03-17 21:00:00+00:00,1009.2,1.5811387,2.7
1710712800,2024-03-17 22:00:00+00:00,1009.4,0.7211103,2.6
1710716400,2024-03-17 23:00:00+00:00,1009.9,1.8027756,3.7
1710720000,2024-03-18 00:00:00+00:00,1010.2,1.2083046,3.2
1710723600,2024-03-18 01:00:00+00:00,1011.0,2.280351,3.3
1710727200,2024-03-18 02:00:00+00:00,1011.6,2.5238857,3.7
1710730800,2024-03-18 03:00:00+00:00,1012.3,2.4413111,3.7
1710734400,2024-03-18 04:00:00+00:00,1012.3,3.6715121,4.7
1710738000,2024-03-18 05:00:00+00:00,1011.6,5.27731,6.7
1710741600,2024-03-18 06:00:00+00:00,1010.7,5.9539905,7.9000006
1710745200,2024-03-18 07:00:00+00:00,1009.6,6.185467,8.1
1710748800,2024-03-18 08:00:00+00:00,1008.7,5.936329,8.1
1710752400,2024-03-18 09:00:00+00:00,1008.2,5.186521,7.8
1710756000,2024-03-18 10:00:00+00:00,1008.1,4.294182,6.9
1710759600,2024-03-18 11:00:00+00:00,1008.6,3.4014702,5.9
1710763200,2024-03-18 12:00:00+00:00,1009.2,2.1540658,4.7
1710766800,2024-03-18 13:00:00+00:00,1009.6,1.8601075,4.5
1710770400,2024-03-18 14:00:00+00:00,1010.1,0.5830952,2.8
1710774000,2024-03-18 15:00:00+00:00,1010.7,2.0615528,2.8
1710777600,2024-03-18 16:00:00+00:00,1010.7,4.8259716,6.1
1710781200,2024-03-18 17:00:00+00:00,1010.5,5.2430906,7.3
1710784800,2024-03-18 18:00:00+00:00,1010.2,2.9068885,7.1
1710788400,2024-03-18 19:00:00+00:00,1009.7,2.86007,4.2
1710792000,2024-03-18 20:00:00+00:00,1009.3,3.1827662,4.4
1710795600,2024-03-18 21:00:00+00:00,1009.2,3.2449963,4.5
1710799200,2024-03-18 22:00:00+00:00,1009.4,3.2802439,4.5
1710802800,2024-03-18 23:00:00+00:00,1009.9,3.138471,4.5
1710806400,2024-03-19 00:00:00+00:00,1010.4,3.231099,4.5
1710810000,2024-03-19 01:00:00+00:00,1011.4,2.8635643,4.4
1710813600,2024-03-19 02:00:00+00:00,1012.0,2.9274566,4.1
1710817200,2024-03-19 03:00:00+00:00,1012.6,3.0413814,4.2
1710820800,2024-03-19 04:00:00+00:00,1012.3,3.1906114,4.4
1710824400,2024-03-19 05:00:00+00:00,1011.4,3.2649655,4.5
1710828000,2024-03-19 06:00:00+00:00,1010.4,4.060788,5.4
1710831600,2024-03-19 07:00:00+00:00,1009.2,4.545327,6.1
1710835200,2024-03-19 08:00:00+00:00,1008.4,5.269725,6.9
1710838800,2024-03-19 09:00:00+00:00,1008.1,4.909175,7.1
1710842400,2024-03-19 10:00:00+00:00,1008.3,4.104875,6.6
1710846000,2024-03-19 11:00:00+00:00,1008.6,2.8844411,5.6
1710849600,2024-03-19 12:00:00+00:00,1009.2,1.6124516,4.2
1710853200,2024-03-19 13:00:00+00:00,1009.9,1.0198039,3.6
1710856800,2024-03-19 14:00:00+00:00,1010.6,0.6324555,1.9
1710860400,2024-03-19 15:00:00+00:00,1011.0,1.1401755,1.9
1710864000,2024-03-19 16:00:00+00:00,1011.5,2.308679,3.0999997
1710867600,2024-03-19 17:00:00+00:00,1011.5,3.6124783,4.9
1710871200,2024-03-19 18:00:00+00:00,1010.8,4.0804415,5.5
1710874800,2024-03-19 19:00:00+00:00,1010.4,4.197618,5.7
1710878400,2024-03-19 20:00:00+00:00,1009.9,4.750789,6.3
1710882000,2024-03-19 21:00:00+00:00,1009.9,5.0990195,7.1
1710885600,2024-03-19 22:00:00+00:00,1010.0,4.6957426,6.9
1710889200,2024-03-19 23:00:00+00:00,1010.4,4.704253,6.4
1710892800,2024-03-20 00:00:00+00:00,1011.3,5.6356015,7.5
1710896400,2024-03-20 01:00:00+00:00,1011.9,5.481788,7.1
1710900000,2024-03-20 02:00:00+00:00,1012.8,5.3488317,7.1
1710903600,2024-03-20 03:00:00+00:00,1013.0,5.6462374,7.4
1710907200,2024-03-20 04:00:00+00:00,1012.7,6.539113,8.4
1710910800,2024-03-20 05:00:00+00:00,1011.9,7.2111025,9.2
1710914400,2024-03-20 06:00:00+00:00,1011.1,7.6576767,10.0
1710918000,2024-03-20 07:00:00+00:00,1010.4,5.907623,10.0
1710921600,2024-03-20 08:00:00+00:00,1009.6,4.9396353,7.8
1710925200,2024-03-20 09:00:00+00:00,1009.3,3.7013512,6.6
1710928800,2024-03-20 10:00:00+00:00,1009.6,1.9209373,5.2
1710932400,2024-03-20 11:00:00+00:00,1010.1,1.2165525,3.0999997
1710936000,2024-03-20 12:00:00+00:00,1010.6,1.17047,2.3
1710939600,2024-03-20 13:00:00+00:00,1011.1,0.2,2.7
1710943200,2024-03-20 14:00:00+00:00,1011.6,2.2671568,2.9999998
1710946800,2024-03-20 15:00:00+00:00,1012.1,4.4687805,5.9
1710950400,2024-03-20 16:00:00+00:00,1012.4,4.565085,6.5
1710954000,2024-03-20 17:00:00+00:00,1012.1,4.0496917,6.1999993
1710957600,2024-03-20 18:00:00+00:00,1011.5,4.62277,6.1999993
1710961200,2024-03-20 19:00:00+00:00,1010.3,4.9406476,6.8
1710964800,2024-03-20 20:00:00+00:00,1010.0,2.8844411,6.7
1710968400,2024-03-20 21:00:00+00:00,1009.5,2.5019991,4.3
1710972000,2024-03-20 22:00:00+00:00,1009.9,2.376973,3.8
1710975600,2024-03-20 23:00:00+00:00,1010.3,3.1400635,4.4
1710979200,2024-03-21 00:00:00+00:00,1011.1,2.751363,4.7
1710982800,2024-03-21 01:00:00+00:00,1011.7,3.0413814,6.3
1710986400,2024-03-21 02:00:00+00:00,1012.3,3.733631,4.8
1710990000,2024-03-21 03:00:00+00:00,1012.6,5.4708314,7.0
1710993600,2024-03-21 04:00:00+00:00,1012.6,5.6727424,8.0
1710997200,2024-03-21 05:00:00+00:00,1011.7,3.920459,7.7
1711000800,2024-03-21 06:00:00+00:00,1010.6,4.060788,5.7
1711004400,2024-03-21 07:00:00+00:00,1009.4,2.158703,5.7
1711008000,2024-03-21 08:00:00+00:00,1008.4,0.2,3.6
1711011600,2024-03-21 09:00:00+00:00,1007.7,0.6,1.8
1711015200,2024-03-21 10:00:00+00:00,1007.6,0.36055514,2.0
1711018800,2024-03-21 11:00:00+00:00,1008.2,0.6708204,2.2
1711022400,2024-03-21 12:00:00+00:00,1008.9,0.44721362,1.9
1711026000,2024-03-21 13:00:00+00:00,1009.3,0.8544004,1.7
1711029600,2024-03-21 14:00:00+00:00,1010.2,1.4999999,2.3
1711033200,2024-03-21 15:00:00+00:00,1010.4,2.404163,3.2
1711036800,2024-03-21 16:00:00+00:00,1010.6,3.6400552,5.0
1711040400,2024-03-21 17:00:00+00:00,1010.0,4.0459857,5.4
1711044000,2024-03-21 18:00:00+00:00,1009.3,4.104875,5.7
1711047600,2024-03-21 19:00:00+00:00,1008.5,2.9068882,5.6
1711051200,2024-03-21 20:00:00+00:00,1008.1,1.7,4.2
1711054800,2024-03-21 21:00:00+00:00,1007.8,1.3601471,2.8
1711058400,2024-03-21 22:00:00+00:00,1007.6,1.8439089,2.9999998
1711062000,2024-03-21 23:00:00+00:00,1007.8,2.0248456,3.0999997
1711065600,2024-03-22 00:00:00+00:00,1008.4,2.6076808,3.6
1711069200,2024-03-22 01:00:00+00:00,1008.9,3.8013155,6.8
1711072800,2024-03-22 02:00:00+00:00,1009.5,3.0675724,5.4
1711076400,2024-03-22 03:00:00+00:00,1009.6,3.0594118,4.4
1711080000,2024-03-22 04:00:00+00:00,1009.5,3.3241537,4.6
1711083600,2024-03-22 05:00:00+00:00,1008.7,3.5171013,4.9
1711087200,2024-03-22 06:00:00+00:00,1008.0,4.3324356,5.7
1711090800,2024-03-22 07:00:00+00:00,1006.9,4.972926,6.5
1711094400,2024-03-22 08:00:00+00:00,1005.8,5.8523498,7.6
1711098000,2024-03-22 09:00:00+00:00,1005.3,5.1623645,7.7
1711101600,2024-03-22 10:00:00+00:00,1005.7,4.4271884,6.8
1711105200,2024-03-22 11:00:00+00:00,1006.5,2.807134,5.9
1711108800,2024-03-22 12:00:00+00:00,1007.5,1.8357561,4.0
1711112400,2024-03-22 13:00:00+00:00,1007.7,1.2806249,3.8
1711116000,2024-03-22 14:00:00+00:00,1008.6,2.6172504,3.3
1711119600,2024-03-22 15:00:00+00:00,1009.2,4.1593266,5.3
1711123200,2024-03-22 16:00:00+00:00,1009.6,4.924429,6.7
1711126800,2024-03-22 17:00:00+00:00,1009.0,4.838388,6.7
1711130400,2024-03-22 18:00:00+00:00,1008.3,4.838388,6.8
1711134000,2024-03-22 19:00:00+00:00,1007.7,3.8999999,6.5
1711137600,2024-03-22 20:00:00+00:00,1007.3,3.7696154,5.6
1711141200,2024-03-22 21:00:00+00:00,1007.3,3.1780496,5.3
1711144800,2024-03-22 22:00:00+00:00,1007.7,2.2561028,4.7
1711148400,2024-03-22 23:00:00+00:00,1008.3,2.5179358,3.6
1711152000,2024-03-23 00:00:00+00:00,1009.2,4.2107005,6.1
1711155600,2024-03-23 01:00:00+00:00,1009.7,4.031129,5.8000007
1711159200,2024-03-23 02:00:00+00:00,1010.8,3.8626416,5.4
1711162800,2024-03-23 03:00:00+00:00,1010.9,3.443835,5.2
1711166400,2024-03-23 04:00:00+00:00,1011.1,3.7443287,5.0
1711170000,2024-03-23 05:00:00+00:00,1010.3,3.4655447,5.0
1711173600,2024-03-23 06:00:00+00:00,1009.2,3.3015149,4.7
1711177200,2024-03-23 07:00:00+00:00,1008.1,3.0805843,4.6
1711180800,2024-03-23 08:00:00+00:00,1007.2,3.4132097,4.7
1711184400,2024-03-23 09:00:00+00:00,1006.5,3.6055512,5.1
1711188000,2024-03-23 10:00:00+00:00,1006.6,3.2557642,5.0
1711191600,2024-03-23 11:00:00+00:00,1007.3,2.3345237,4.5
1711195200,2024-03-23 12:00:00+00:00,1008.3,0.92195445,3.5
1711198800,2024-03-23 13:00:00+00:00,1008.4,1.5524174,2.1
1711202400,2024-03-23 14:00:00+00:00,1009.3,2.236068,2.9000003
1711206000,2024-03-23 15:00:00+00:00,1010.0,3.008322,4.2
1711209600,2024-03-23 16:00:00+00:00,1010.5,2.5019991,4.2
1711213200,2024-03-23 17:00:00+00:00,1010.4,3.2062438,4.3
1711216800,2024-03-23 18:00:00+00:00,1009.7,4.304649,5.7
1711220400,2024-03-23 19:00:00+00:00,1009.0,4.0447497,5.8000007
1711224000,2024-03-23 20:00:00+00:00,1008.4,3.8587563,5.5
1711227600,2024-03-23 21:00:00+00:00,1008.5,3.9357338,5.9
1711231200,2024-03-23 22:00:00+00:00,1008.9,3.4,5.4
1711234800,2024-03-23 23:00:00+00:00,1009.6,1.5132746,4.8
1711238400,2024-03-24 00:00:00+00:00,1010.5,2.3537204,3.4
1711242000,2024-03-24 01:00:00+00:00,1011.0,2.5942245,3.6
1711245600,2024-03-24 02:00:00+00:00,1011.4,2.6925821,3.9
1711249200,2024-03-24 03:00:00+00:00,1012.1,2.624881,3.8
1711252800,2024-03-24 04:00:00+00:00,1012.0,2.745906,4.0
1711256400,2024-03-24 05:00:00+00:00,1011.5,3.275668,4.4
1711260000,2024-03-24 06:00:00+00:00,1010.6,3.9115214,5.3
1711263600,2024-03-24 07:00:00+00:00,1009.5,3.9661064,5.4
1711267200,2024-03-24 08:00:00+00:00,1008.8,3.6619668,5.4
1711270800,2024-03-24 09:00:00+00:00,1008.6,3.4409301,5.0
1711274400,2024-03-24 10:00:00+00:00,1008.7,2.915476,4.7
1711278000,2024-03-24 11:00:00+00:00,1009.1,2.3345234,4.2
1711281600,2024-03-24 12:00:00+00:00,1010.0,1.9313208,3.4
1711285200,2024-03-24 13:00:00+00:00,1009.9,4.0199504,5.1
1711288800,2024-03-24 14:00:00+00:00,1010.9,4.2201896,5.4
1711292400,2024-03-24 15:00:00+00:00,1011.4,3.7121422,5.3
1711296000,2024-03-24 16:00:00+00:00,1011.7,3.2449963,4.8
1711299600,2024-03-24 17:00:00+00:00,1011.4,3.3600595,4.4
1711303200,2024-03-24 18:00:00+00:00,1010.7,3.4205263,4.6
